Date,sentiment,CP,sentiment_shifted,return,sentiment_rolling
2012-06-08,-0.19999999999999998,1325.66,-0.025,0.00811413014547635,-0.059999999999999984
2012-06-11,0.06818181818181818,1308.93,-0.19999999999999998,-0.01262012884148278,-0.03969696969696969
2012-06-12,-0.05,1324.18,0.06818181818181818,0.011650737625388707,-0.04636363636363635
2012-06-13,0.06111111111111111,1314.88,-0.05,-0.007023214366626895,-0.029141414141414128
2012-06-14,-0.225,1329.1,0.06111111111111111,0.01081467510343126,-0.06914141414141413
2012-06-15,-0.026363636363636367,1342.84,-0.225,0.010337822586712786,-0.03441414141414141
2012-06-18,-0.1125,1344.78,-0.026363636363636367,0.001444699294033569,-0.07055050505050504
2012-06-19,-0.07500000000000001,1357.98,-0.1125,0.009815731941284156,-0.07555050505050505
2012-06-20,-0.05833333333333333,1355.69,-0.07500000000000001,-0.0016863282228014587,-0.09943939393939394
2012-06-21,-0.011700336700336702,1325.51,-0.05833333333333333,-0.022261726500896306,-0.05677946127946128
2012-06-22,0.002777777777777782,1335.02,-0.011700336700336702,0.0071745969475900395,-0.050951178451178435
2012-06-25,0.0,1313.72,0.002777777777777782,-0.015954817156297207,-0.028451178451178442
2012-06-26,0.016666666666666663,1319.99,0.0,0.004772706512803371,-0.010117845117845106
2012-06-27,0.0,1331.85,0.016666666666666663,0.008984916552398081,0.0015488215488215593
2012-06-28,0.015625,1329.04,0.0,-0.0021098472050155026,0.0070138888888889
2012-06-29,0.04166666666666667,1362.16,0.015625,0.02492024318304953,0.014791666666666679
2012-07-02,-0.025,1365.51,0.04166666666666667,0.002459329300522617,0.009791666666666678
2012-07-03,-0.004166666666666667,1374.02,-0.025,0.006232103756105722,0.005625000000000012
2012-07-05,0.017045454545454544,1367.58,-0.004166666666666667,-0.004686976899899609,0.00903409090909092
2012-07-06,0.25,1354.68,0.017045454545454544,-0.009432720572105424,0.05590909090909092
2012-07-09,-0.0125,1352.46,0.25,-0.0016387633979980665,0.04507575757575758
2012-07-10,0.25,1341.47,-0.0125,-0.008125933484169567,0.1000757575757576
2012-07-12,0.0,1334.76,0.25,-0.005001975444847817,0.10090909090909092
2012-07-13,-0.0125,1356.78,0.0,0.016497347837813425,0.095
2012-07-16,0.0,1353.64,-0.0125,-0.0023143029820603678,0.045000000000000005
2012-07-17,0.16666666666666666,1363.67,0.0,0.0074096510150409856,0.08083333333333334
2012-07-18,0.5,1372.78,0.16666666666666666,0.006680501880953482,0.13083333333333333
2012-07-19,0.15357142857142858,1376.51,0.5,0.0027171141770714335,0.16154761904761905
2012-07-20,-0.3333333333333333,1362.66,0.15357142857142858,-0.010061677721193374,0.09738095238095237
2012-07-23,0.0,1350.52,-0.3333333333333333,-0.008909045543275762,0.09738095238095239
2012-07-24,1.586032892321652e-17,1338.31,0.0,-0.009040961999822295,0.06404761904761906
2012-07-25,0.0,1337.89,1.586032892321652e-17,-0.0003138286346211494,-0.03595238095238093
2012-07-27,0.13333333333333333,1385.97,0.0,0.0359371846713854,-0.03999999999999999
2012-07-31,0.0,1379.32,0.13333333333333333,-0.004798083652604368,0.02666666666666669
2012-08-01,-0.18333333333333335,1375.32,0.0,-0.002899979700142108,-0.009999999999999981
2012-08-02,0.0,1365.0,-0.18333333333333335,-0.00750370822790325,-0.009999999999999985
2012-08-03,0.1,1390.99,0.0,0.019040293040293088,0.010000000000000018
2012-08-06,0.3333333333333333,1394.23,0.1,0.00232927627085755,0.05000000000000001
2012-08-07,0.0,1401.35,0.3333333333333333,0.005106761438213203,0.05000000000000001
2012-08-08,0.0,1402.22,0.0,0.0006208299140115781,0.08666666666666668
2012-08-09,0.0,1402.8,0.0,0.0004136298155781315,0.08666666666666668
2012-08-10,0.25,1405.87,0.0,0.0021884801824920697,0.11666666666666667
2012-08-13,-0.5,1404.11,0.25,-0.0012518938450923889,-0.049999999999999975
2012-08-14,0.07833333333333334,1403.93,-0.5,-0.00012819508443062677,-0.03433333333333331
2012-08-15,0.04545454545454545,1405.53,0.07833333333333334,0.001139657960154583,-0.025242424242424222
2012-08-16,-0.125,1415.51,0.04545454545454545,0.007100524357359861,-0.05024242424242422
2012-08-17,0.0,1418.16,-0.125,0.0018721167635693536,-0.10024242424242422
2012-08-20,0.09583333333333334,1418.13,0.0,-2.1154171602644212e-05,0.018924242424242448
2012-08-21,0.04545454545454545,1413.17,0.09583333333333334,-0.003497563693032446,0.012348484848484869
2012-08-22,-0.018939393939393947,1413.49,0.04545454545454545,0.00022644126325910285,-0.0005303030303030108
2012-08-23,0.0,1402.08,-0.018939393939393947,-0.008072218409751808,0.02446969696969699
2012-08-24,0.35,1411.13,0.0,0.006454695880406369,0.09446969696969698
2012-08-27,-0.2642857142857143,1410.44,0.35,-0.0004889698326873138,0.022445887445887457
2012-08-28,-0.05,1409.3,-0.2642857142857143,-0.0008082584158135564,0.0033549783549783633
2012-08-29,0.0,1410.49,-0.05,0.0008443908323281235,0.007142857142857154
2012-08-30,0.0,1399.48,0.0,-0.007805797985097396,0.007142857142857154
2012-08-31,-0.1666666666666666,1406.58,0.0,0.005073312944807951,-0.09619047619047616
2012-09-04,-0.07166666666666666,1404.94,-0.1666666666666666,-0.0011659486129476093,-0.057666666666666644
2012-09-05,-0.05,1403.44,-0.07166666666666666,-0.001067661252437846,-0.057666666666666644
2012-09-07,0.028787878787878782,1437.92,-0.05,0.024568203841988323,-0.051909090909090884
2012-09-10,-0.016666666666666666,1429.08,0.028787878787878782,-0.006147768999666292,-0.05524242424242422
2012-09-11,-0.037878787878787894,1433.56,-0.016666666666666666,0.003134883981302572,-0.029484848484848468
2012-09-12,0.0,1436.56,-0.037878787878787894,0.0020926923184241275,-0.015151515151515138
2012-09-13,0.0,1459.99,0.0,0.01630979562287682,-0.005151515151515139
2012-09-14,0.002083333333333331,1465.77,0.0,0.00395893122555635,-0.01049242424242423
2012-09-17,-0.8,1461.19,0.002083333333333331,-0.003124637562509802,-0.16715909090909092
2012-09-18,-0.022222222222222216,1459.32,-0.8,-0.001279778810421739,-0.1640277777777778
2012-09-19,-0.07777777777777778,1461.05,-0.022222222222222216,0.0011854836499192167,-0.17958333333333334
2012-09-20,-0.07500000000000001,1460.26,-0.07777777777777778,-0.0005407070257691382,-0.19458333333333336
2012-09-21,0.0,1460.15,-0.07500000000000001,-7.532905099083553e-05,-0.195
2012-09-24,0.0,1456.89,0.0,-0.0022326473307536787,-0.034999999999999996
2012-09-25,0.0875,1441.59,0.0,-0.010501822375059366,-0.013055555555555556
2012-09-26,0.06666666666666667,1433.32,0.0875,-0.005736721259165245,0.01583333333333333
2012-09-27,0.16875,1447.15,0.06666666666666667,0.009648926966762561,0.06458333333333334
2012-09-28,0.07142857142857142,1440.67,0.16875,-0.004477766644784609,0.07886904761904763
2012-10-01,0.12904040404040404,1444.49,0.07142857142857142,0.00265154407324375,0.10467712842712844
2012-10-02,0.0,1445.75,0.12904040404040404,0.0008722801819327497,0.08717712842712842
2012-10-03,-0.025,1450.99,0.0,0.0036244163928755846,0.0688437950937951
2012-10-04,0.135,1461.4,-0.025,0.007174411953218218,0.06209379509379509
2012-10-05,0.10189393939393938,1460.93,0.135,-0.00032160941562886514,0.06818686868686868
2012-10-08,-0.5,1455.88,0.10189393939393938,-0.0034567022376157386,-0.057621212121212115
2012-10-09,-0.008928571428571428,1441.48,-0.5,-0.009890925076242563,-0.05940692640692641
2012-10-10,-0.22916666666666666,1432.56,-0.008928571428571428,-0.006188084468740529,-0.10024025974025971
2012-10-11,-0.05185185185185185,1432.84,-0.22916666666666666,0.0001954542916178248,-0.1376106301106301
2012-10-12,0.025,1428.59,-0.05185185185185185,-0.002966137182099926,-0.15298941798941798
2012-10-15,0.010416666666666666,1440.13,0.025,0.00807789498736522,-0.05090608465608465
2012-10-16,-0.4,1454.92,0.010416666666666666,0.010269906189024569,-0.12912037037037036
2012-10-17,0.11527777777777777,1460.91,-0.4,0.004117064855799546,-0.06023148148148148
2012-10-18,0.0,1457.34,0.11527777777777777,-0.002443682362363253,-0.04986111111111111
2012-10-19,0.0,1433.19,0.0,-0.01657128741405567,-0.05486111111111112
2012-10-22,0.022272727272727277,1433.82,0.0,0.0004395788416049484,-0.05248989898989899
2012-10-23,0.0,1413.11,0.022272727272727277,-0.014443932990194086,0.02751010101010102
2012-10-24,0.12666666666666665,1408.75,0.0,-0.0030853932107195448,0.029787878787878797
2012-10-25,0.5,1412.97,0.12666666666666665,0.002995563442768523,0.12978787878787879
2012-10-26,0.4,1411.94,0.5,-0.0007289609828942112,0.2097878787878788
2012-10-31,0.0,1412.16,0.4,0.00015581398642994237,0.20533333333333337
2012-11-01,-0.016666666666666666,1427.59,0.0,0.010926523906639396,0.202
2012-11-02,0.0,1414.2,-0.016666666666666666,-0.00937944367780652,0.1766666666666667
2012-11-05,-0.008333333333333333,1417.26,0.0,0.0021637675010606205,0.07500000000000001
2012-11-06,1.0,1428.39,-0.008333333333333333,0.00785318149104608,0.195
2012-11-07,0.008333333333333333,1394.53,1.0,-0.023705010536338222,0.19666666666666668
2012-11-08,0.1625,1377.51,0.008333333333333333,-0.012204828867073525,0.2325
2012-11-09,0.5,1379.85,0.1625,0.0016987172506914838,0.3325
2012-11-12,-0.07606060606060606,1380.03,0.5,0.0001304489618436655,0.31895454545454544
2012-11-13,0.0,1374.53,-0.07606060606060606,-0.003985420606798407,0.11895454545454547
2012-11-14,0.03409090909090909,1355.49,0.0,-0.013852007595323457,0.12410606060606064
2012-11-15,0.0,1353.33,0.03409090909090909,-0.0015935196866078138,0.09160606060606062
2012-11-16,0.33888888888888885,1359.88,0.0,0.004839913398801521,0.05938383838383839
2012-11-19,-0.025,1386.89,0.33888888888888885,0.01986204665117519,0.0695959595959596
2012-11-20,0.0,1387.81,-0.025,0.0006633547000842732,0.0695959595959596
2012-11-21,0.03968253968253969,1391.03,0.0,0.0023202023331725385,0.07071428571428573
2012-11-23,0.016666666666666666,1409.15,0.03968253968253969,0.01302631862720438,0.07404761904761906
2012-11-26,0.5,1406.29,0.016666666666666666,-0.0020295923074195032,0.10626984126984129
2012-11-27,-0.12375,1398.94,0.5,-0.005226518001265723,0.08651984126984129
2012-11-28,0.0,1409.93,-0.12375,0.007855948074971142,0.08651984126984129
2012-11-29,0.0,1415.95,0.0,0.004269715517791761,0.07858333333333337
2012-11-30,0.06999999999999999,1416.18,0.0,0.000162435114234194,0.08925000000000002
2012-12-03,0.0,1409.46,0.06999999999999999,-0.0047451595136212,-0.010749999999999978
2012-12-04,0.20875,1407.05,0.0,-0.0017098747037873618,0.05575000000000002
2012-12-05,0.06,1409.28,0.20875,0.0015848761593404426,0.06775000000000002
2012-12-06,-0.02,1413.94,0.06,0.003306653042688623,0.06375000000000001
2012-12-07,-0.0041666666666666675,1418.07,-0.02,0.002920916021896147,0.048916666666666685
2012-12-10,0.5,1418.55,-0.0041666666666666675,0.00033848822695636827,0.14891666666666667
2012-12-11,-0.030000000000000006,1427.84,0.5,0.0065489408198511345,0.1011666666666667
2012-12-12,0.05,1428.48,-0.030000000000000006,0.00044822949350065144,0.0991666666666667
2012-12-13,0.13636363636363635,1419.45,0.05,-0.006321404569892497,0.13043939393939397
2012-12-14,0.0,1413.58,0.13636363636363635,-0.0041354045581035725,0.1312727272727273
2012-12-17,0.0,1430.36,0.0,0.011870569759051541,0.03127272727272729
2012-12-18,0.046363636363636364,1446.79,0.0,0.01148661875332091,0.04654545454545456
2012-12-19,0.0,1435.81,0.046363636363636364,-0.007589214744365136,0.03654545454545456
2012-12-20,0.0,1443.69,0.0,0.0054881913345081745,0.009272727272727295
2012-12-21,0.05142045454545455,1430.15,0.0,-0.009378744744370282,0.019556818181818203
2012-12-24,-0.5,1426.66,0.05142045454545455,-0.0024403034646715005,-0.0804431818181818
2012-12-26,0.0,1419.83,-0.5,-0.004787405548624113,-0.08971590909090907
2012-12-27,0.8333333333333334,1418.1,0.0,-0.0012184557306156307,0.0769507575757576
2012-12-28,0.18333333333333335,1402.43,0.8333333333333334,-0.011049996474155499,0.11361742424242427
2013-01-02,0.0,1462.42,0.18333333333333335,0.04277575351354446,0.10333333333333336
2013-01-03,0.0625,1459.37,0.0,-0.0020855841687067445,0.21583333333333338
2013-01-04,0.0,1466.47,0.0625,0.004865113028224677,0.21583333333333338
2013-01-07,0.165,1461.89,0.0,-0.0031231460582213932,0.0821666666666667
2013-01-08,0.05555555555555555,1457.15,0.165,-0.0032423780174979377,0.05661111111111113
2013-01-09,0.37878787878787873,1461.02,0.05555555555555555,0.0026558693339737705,0.13236868686868689
2013-01-10,-0.08333333333333333,1472.12,0.37878787878787873,0.007597431931116505,0.10320202020202021
2013-01-11,0.025,1472.05,-0.08333333333333333,-4.755047142890323e-05,0.10820202020202022
2013-01-14,0.0,1470.68,0.025,-0.0009306749091402278,0.0752020202020202
2013-01-15,0.15625,1472.34,0.0,0.0011287295672748332,0.09534090909090912
2013-01-16,-0.05170454545454546,1472.63,0.15625,0.00019696537484570342,0.009242424242424266
2013-01-17,0.16,1480.94,-0.05170454545454546,0.00564296530696784,0.05790909090909093
2013-01-18,0.15,1485.98,0.16,0.0034032438856401726,0.08290909090909093
2013-01-22,0.041666666666666664,1492.56,0.15,0.004428054213380994,0.09124242424242426
2013-01-23,0.125,1494.81,0.041666666666666664,0.0015074770863483522,0.08499242424242426
2013-01-24,0.0,1494.82,0.125,6.689813421001389e-06,0.09533333333333335
2013-01-25,-0.005092592592592593,1502.96,0.0,0.005445471695588733,0.06231481481481484
2013-01-28,0.1375,1500.18,-0.005092592592592593,-0.0018496832916378159,0.059814814814814835
2013-01-29,0.008333333333333331,1507.84,0.1375,0.0051060539401937,0.05314814814814817
2013-01-30,0.0,1501.96,0.008333333333333331,-0.003899617996604321,0.028148148148148172
2013-01-31,0.08333333333333333,1498.11,0.0,-0.0025633172654399017,0.04481481481481484
2013-02-01,0.03333333333333333,1513.17,0.08333333333333333,0.010052666359613216,0.052500000000000026
2013-02-04,0.0,1495.71,0.03333333333333333,-0.011538690299173315,0.025000000000000022
2013-02-05,-0.225,1511.29,0.0,0.01041645773579103,-0.021666666666666647
2013-02-06,0.15,1512.12,-0.225,0.0005491996903306262,0.008333333333333354
2013-02-07,0.039999999999999994,1509.39,0.15,-0.0018054122688674346,-0.00033333333333331326
2013-02-08,0.016666666666666666,1517.93,0.039999999999999994,0.005657914786768137,-0.0036666666666666466
2013-02-11,0.0,1517.01,0.016666666666666666,-0.0006060885548082595,-0.0036666666666666466
2013-02-12,0.0,1519.43,0.0,0.0015952432745993672,0.041333333333333354
2013-02-13,0.25,1520.33,0.0,0.0005923273859276268,0.06133333333333335
2013-02-14,-0.0035714285714285726,1521.38,0.25,0.0006906395322070491,0.05261904761904764
2013-02-15,0.033939393939393936,1519.79,-0.0035714285714285726,-0.0010451037873510094,0.056073593073593095
2013-02-19,-0.0625,1530.94,0.033939393939393936,0.007336539916699136,0.0435735930735931
2013-02-20,0.0,1511.95,-0.0625,-0.01240414385932831,0.0435735930735931
2013-02-21,0.0,1502.42,0.0,-0.0063031184893680425,-0.006426406926406905
2013-02-22,0.10714285714285714,1515.6,0.0,0.008772513677932858,0.015716450216450236
2013-02-25,-1.0,1487.85,0.10714285714285714,-0.018309580364212152,-0.19107142857142856
2013-02-26,0.0,1496.94,-1.0,0.006109486843431933,-0.17857142857142855
2013-02-27,0.0,1515.99,0.0,0.012725960960359162,-0.17857142857142855
2013-02-28,0.0,1514.68,0.0,-0.000864121794998618,-0.17857142857142855
2013-03-01,0.12045454545454545,1518.2,0.0,0.002323923204901268,-0.17590909090909088
2013-03-04,0.03333333333333333,1525.2,0.12045454545454545,0.004610723224871549,0.03075757575757578
2013-03-05,0.06818181818181818,1539.79,0.03333333333333333,0.009565958562811394,0.044393939393939416
2013-03-06,0.04545454545454545,1541.46,0.06818181818181818,0.0010845634794356407,0.0534848484848485
2013-03-07,0.016666666666666673,1544.26,0.04545454545454545,0.0018164597200056587,0.05681818181818184
2013-03-08,-0.14090909090909093,1551.18,0.016666666666666673,0.004481110693795198,0.0045454545454545634
2013-03-11,0.0,1556.22,-0.14090909090909093,0.00324913936487059,-0.0021212121212121028
2013-03-12,0.0,1552.48,0.0,-0.0024032591792934044,-0.015757575757575738
2013-03-13,0.19999999999999998,1554.52,0.0,0.0013140265897144676,0.015151515151515171
2013-03-14,-0.0674074074074074,1563.23,0.19999999999999998,0.005603015721894922,-0.0016632996632996444
2013-03-15,0.35714285714285715,1560.7,-0.0674074074074074,-0.0016184438630272302,0.09794708994708998
2013-03-18,0.04545454545454545,1552.1,0.35714285714285715,-0.005510347920804848,0.10703799903799907
2013-03-19,0.09642857142857142,1548.34,0.04545454545454545,-0.002422524321886499,0.12632371332371334
2013-03-20,0.0,1558.71,0.09642857142857142,0.006697495382151253,0.08632371332371336
2013-03-21,0.125,1545.8,0.0,-0.008282490007762933,0.12480519480519484
2013-03-22,0.05714285714285714,1556.89,0.125,0.007174278690645686,0.06480519480519482
2013-03-25,0.0,1551.69,0.05714285714285714,-0.0033399919069426742,0.05571428571428573
2013-03-26,-0.8,1563.77,0.0,0.007785060160212298,-0.12357142857142855
2013-03-28,0.1325,1569.19,-0.8,0.0034659828491403477,-0.09707142857142856
2013-04-01,0.0,1562.17,0.1325,-0.0044736456388327905,-0.12207142857142857
2013-04-02,0.21666666666666667,1570.25,0.0,0.005172292388152311,-0.09016666666666664
2013-04-03,0.0,1553.69,0.21666666666666667,-0.010546091386721801,-0.09016666666666664
2013-04-04,0.2875,1559.98,0.0,0.004048426648816772,0.12733333333333335
2013-04-05,0.05,1553.28,0.2875,-0.004294926858036674,0.11083333333333334
2013-04-08,-0.07916666666666666,1563.07,0.05,0.006302791512154959,0.095
2013-04-09,-0.35,1568.61,-0.07916666666666666,0.003544307036792871,-0.018333333333333313
2013-04-10,0.1590909090909091,1587.73,-0.35,0.012189135604133705,0.013484848484848506
2013-04-11,-0.03888888888888889,1593.37,0.1590909090909091,0.003552241250086574,-0.051792929292929266
2013-04-12,0.065,1588.85,-0.03888888888888889,-0.0028367548027137257,-0.04879292929292926
2013-04-15,0.25,1552.36,0.065,-0.02296629637788339,0.017040404040404068
2013-04-16,0.12878787878787878,1574.57,0.25,0.014307248318689014,0.11279797979797981
2013-04-17,0.11666666666666665,1552.01,0.12878787878787878,-0.01432772121912651,0.10431313131313133
2013-04-18,0.25,1541.61,0.11666666666666665,-0.006700987751367626,0.16209090909090912
2013-04-19,0.03285714285714285,1555.25,0.25,0.008847892787410716,0.15566233766233767
2013-04-22,0.0,1562.5,0.03285714285714285,0.004661629963028435,0.10566233766233765
2013-04-23,-0.13680555555555554,1578.78,0.0,0.010419200000000073,0.05254365079365081
2013-04-24,-0.27999999999999997,1578.79,-0.13680555555555554,6.3340047378179776e-06,-0.026789682539682513
2013-04-25,-0.16,1585.16,-0.27999999999999997,0.004034735461967864,-0.1087896825396825
2013-04-26,-0.025,1582.24,-0.16,-0.0018420853415428429,-0.12036111111111107
2013-04-29,-0.003806818181818182,1593.61,-0.025,0.007186014763878923,-0.1211224747474747
2013-04-30,0.0,1597.57,-0.003806818181818182,0.0024849241658875254,-0.0937613636363636
2013-05-01,0.017045454545454544,1582.7,0.0,-0.009307886352397654,-0.034352272727272704
2013-05-02,0.0,1597.59,0.017045454545454544,0.009407973715801932,-0.0023522727272727055
2013-05-03,0.1977777777777778,1614.42,0.0,0.010534617768013232,0.042203282828282854
2013-05-07,0.1384848484848485,1625.96,0.1977777777777778,0.007148077947498166,0.07066161616161619
2013-05-08,-0.025,1632.69,0.1384848484848485,0.004139093212625067,0.06566161616161618
2013-05-09,-0.07539682539682539,1626.67,-0.025,-0.0036871665778561713,0.04717316017316021
2013-05-10,0.15,1633.7,-0.07539682539682539,0.004321712455507276,0.0771731601731602
2013-05-13,0.0,1633.77,0.15,4.284752402528014e-05,0.03761760461760464
2013-05-14,0.0,1650.34,0.0,0.01014218647667664,0.009920634920634941
2013-05-15,0.0,1658.78,0.0,0.005114097701079734,0.01492063492063494
2013-05-16,0.2833333333333333,1650.47,0.0,-0.005009705928453401,0.0866666666666667
2013-05-17,0.15,1667.47,0.2833333333333333,0.01030009633619522,0.0866666666666667
2013-05-20,-0.05,1666.29,0.15,-0.0007076589084061835,0.07666666666666669
2013-05-21,0.25,1669.16,-0.05,0.001722389259972923,0.12666666666666668
2013-05-22,0.125,1655.35,0.25,-0.008273622660500024,0.15166666666666667
2013-05-23,0.0,1650.51,0.125,-0.0029238529616092412,0.09500000000000001
2013-05-24,-6.938893903907228e-18,1649.6,0.0,-0.0005513447358695966,0.06500000000000002
2013-05-28,0.18305555555555555,1660.06,-6.938893903907228e-18,0.006340931134820593,0.11161111111111113
2013-05-29,0.26666666666666666,1648.36,0.18305555555555555,-0.007047938026336409,0.11494444444444447
2013-05-30,0.004583333333333337,1654.41,0.26666666666666666,0.0036703147370720224,0.09086111111111114
2013-05-31,-0.12777777777777777,1630.74,0.004583333333333337,-0.014307215261029627,0.06530555555555559
2013-06-04,0.0,1631.38,-0.12777777777777777,0.0003924598648465949,0.06530555555555559
2013-06-05,0.0625,1608.9,0.0,-0.013779744755973433,0.04119444444444447
2013-06-06,-0.17500000000000002,1622.56,0.0625,0.008490272857231584,-0.04713888888888886
2013-06-07,0.30000000000000004,1643.38,-0.17500000000000002,0.012831574795385103,0.01194444444444448
2013-06-10,0.0,1642.81,0.30000000000000004,-0.0003468461341870066,0.03750000000000003
2013-06-11,0.10959595959595958,1626.13,0.0,-0.010153334834825611,0.05941919191919195
2013-06-12,0.07,1612.52,0.10959595959595958,-0.008369564548959874,0.06091919191919195
2013-06-13,-0.014583333333333332,1636.36,0.07,0.014784312752710083,0.0930025252525253
2013-06-14,0.125,1626.73,-0.014583333333333332,-0.0058850130778067555,0.058002525252525285
2013-06-17,0.0,1639.04,0.125,0.007567328321233413,0.058002525252525285
2013-06-18,0.16666666666666666,1651.81,0.0,0.007791146036704388,0.06941666666666671
2013-06-19,-0.00833333333333334,1628.93,0.16666666666666666,-0.01385147202160053,0.053750000000000034
2013-06-20,0.020833333333333332,1588.19,-0.00833333333333334,-0.025010282823694108,0.060833333333333364
2013-06-21,0.0,1592.43,0.020833333333333332,0.002669705765683039,0.03583333333333336
2013-06-24,0.0,1573.09,0.0,-0.012144960846002695,0.03583333333333336
2013-06-25,0.15833333333333335,1588.03,0.0,0.009497231563356134,0.0341666666666667
2013-06-26,0.03409090909090909,1603.26,0.15833333333333335,0.00959049892004571,0.04265151515151518
2013-06-27,0.024999999999999994,1613.2,0.03409090909090909,0.006199867769419942,0.04348484848484852
2013-06-28,0.15,1606.28,0.024999999999999994,-0.004289610711629144,0.07348484848484851
2013-07-01,-0.3499999999999999,1614.96,0.15,0.0054037901237642405,0.003484848484848535
2013-07-02,0.0,1614.08,-0.3499999999999999,-0.0005449051369693647,-0.028181818181818134
2013-07-03,0.045,1615.41,0.0,0.0008239988104679075,-0.025999999999999957
2013-07-05,0.0,1631.89,0.045,0.010201744448777639,-0.03099999999999995
2013-07-08,0.0,1640.46,0.0,0.005251579456948763,-0.06099999999999994
2013-07-09,-0.06060606060606061,1652.32,0.0,0.007229679480145856,-0.003121212121212094
2013-07-10,-0.2,1652.62,-0.06060606060606061,0.00018156289338633336,-0.043121212121212095
2013-07-12,0.0,1680.19,-0.2,0.016682600960898464,-0.05212121212121209
2013-07-15,0.049999999999999996,1682.5,0.0,0.0013748445116326113,-0.042121212121212094
2013-07-16,0.08333333333333333,1676.26,0.049999999999999996,-0.0037087667161961324,-0.025454545454545424
2013-07-17,0.14666666666666667,1680.91,0.08333333333333333,0.0027740326679632776,0.016000000000000028
2013-07-18,-0.1,1689.37,0.14666666666666667,0.005032988083835344,0.036000000000000025
2013-07-19,0.0,1692.09,-0.1,0.0016100676583579165,0.036000000000000025
2013-07-22,0.225,1695.53,0.0,0.00203298878901248,0.07100000000000004
2013-07-23,0.04,1692.39,0.225,-0.0018519283056034341,0.062333333333333366
2013-07-24,0.0,1685.94,0.04,-0.0038111782745112732,0.03300000000000003
2013-07-26,0.012499999999999997,1691.65,0.0,0.0033868346441747743,0.05550000000000003
2013-07-29,0.08333333333333333,1685.33,0.012499999999999997,-0.0037359973989892215,0.0721666666666667
2013-07-30,0.0,1685.96,0.08333333333333333,0.0003738140304867521,0.027166666666666693
2013-07-31,0.10714285714285714,1685.73,0.0,-0.00013642079290143716,0.040595238095238115
2013-08-01,-0.15555555555555559,1706.87,0.10714285714285714,0.01254056106256618,0.009484126984127006
2013-08-05,-0.5666666666666667,1707.14,-0.15555555555555559,0.00015818427882630104,-0.10634920634920633
2013-08-06,0.10000000000000002,1697.37,-0.5666666666666667,-0.005723022130581068,-0.103015873015873
2013-08-07,0.07499999999999998,1690.91,0.10000000000000002,-0.003805887932507246,-0.088015873015873
2013-08-08,0.14567099567099567,1697.48,0.07499999999999998,0.0038854817819991005,-0.08031024531024528
2013-08-09,0.275,1691.42,0.14567099567099567,-0.003569997879209197,0.005800865800865834
2013-08-12,0.0,1689.47,0.275,-0.0011528774639061323,0.11913419913419916
2013-08-13,0.35,1694.16,0.0,0.0027760185146821215,0.16913419913419916
2013-08-14,0.0,1685.39,0.35,-0.005176606695943664,0.15413419913419918
2013-08-15,-0.16666666666666666,1661.32,0.0,-0.01428156094435129,0.0916666666666667
2013-08-16,0.049999999999999996,1655.83,-0.16666666666666666,-0.003304601160523002,0.04666666666666668
2013-08-19,0.0,1646.06,0.049999999999999996,-0.005900364167819139,0.04666666666666668
2013-08-20,0.0,1652.35,0.0,0.0038212458841111463,-0.02333333333333331
2013-08-21,-0.022222222222222223,1642.8,0.0,-0.005779647169183222,-0.027777777777777755
2013-08-22,0.0,1656.96,-0.022222222222222223,0.008619430241051829,0.005555555555555577
2013-08-23,0.04375,1663.5,0.0,0.003946987253765855,0.004305555555555577
2013-08-26,0.06666666666666667,1656.78,0.04375,-0.004039675383228136,0.01763888888888891
2013-08-27,-0.0763888888888889,1630.48,0.06666666666666667,-0.01587416555004284,0.0023611111111111307
2013-08-28,0.006547619047619045,1634.96,-0.0763888888888889,0.002747657131642267,0.008115079365079384
2013-08-29,0.11041666666666668,1638.17,0.006547619047619045,0.0019633507853402676,0.030198412698412717
2013-08-30,0.09583333333333334,1632.97,0.11041666666666668,-0.003174273732274413,0.04061507936507939
2013-09-03,0.07678571428571429,1639.77,0.09583333333333334,0.00416419162630044,0.042638888888888914
2013-09-04,0.03409090909090909,1653.08,0.07678571428571429,0.008116992017173086,0.06473484848484852
2013-09-05,-0.0625,1655.08,0.03409090909090909,0.0012098628015582147,0.05092532467532469
2013-09-06,0.02727272727272727,1655.17,-0.0625,5.437803610708336e-05,0.03429653679653682
2013-09-10,-0.3541666666666667,1683.99,0.02727272727272727,0.01741210872599175,-0.055703463203463185
2013-09-11,0.25,1689.13,-0.3541666666666667,0.0030522746572130277,-0.021060606060606047
2013-09-12,0.25,1683.42,0.25,-0.00338043845056335,0.022121212121212135
2013-09-13,0.1340909090909091,1687.99,0.25,0.002714711717812568,0.061439393939393946
2013-09-16,0.0,1697.6,0.1340909090909091,0.0056931616893465264,0.055984848484848505
2013-09-17,0.165,1704.76,0.0,0.004217719132893594,0.15981818181818186
2013-09-18,0.1340909090909091,1725.52,0.165,0.01217766723761704,0.13663636363636367
2013-09-19,0.02727272727272727,1722.34,0.1340909090909091,-0.0018429227131532278,0.09209090909090911
2013-09-20,0.03409090909090909,1709.91,0.02727272727272727,-0.007216925810234809,0.07209090909090911
2013-09-23,0.0893939393939394,1701.84,0.03409090909090909,-0.0047195466428058275,0.08996969696969699
2013-09-24,0.12604166666666666,1697.42,0.0893939393939394,-0.0025971889249282176,0.08217803030303031
2013-09-25,0.0,1692.77,0.12604166666666666,-0.0027394516383688616,0.0553598484848485
